electricity_usage_kWh,actual,forecast,discom_requisition,datetime,region,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,hour,day_of_week,is_weekend,month,is_holiday,usage_lag_1h,usage_lag_24h,rolling_mean_3h,rolling_std_6h,usage_diff_1h,usage_pct_change_1h,season_Monsoon,season_Summer,season_Winter,day,year,weekday,is_peak_evening,rain_category,cloud_category,date,daily_mean_power,monthly_mean_power,rolling_24h_power,rolling_7d_power,lag_1h,lag_24h,daily_mean_temp,monthly_mean_temp,temp_dev_from_month,power_dev_from_month,Rainy_Heavy,Rainy_Partial,Cloudy,is_hot,is_cold,temp_power_corr_7d,consumption,temperature
6886,6886,6892,7085,2025-01-23,Guntur,85.2,68.9,76.0,87.2,68.9,76.6,67.5,77.0,0.0,0,0.0,unknown,0,0,13.4,6.3,104.7,1012.3,34.0,6.2,216.8,18.7,8,10,2025-01-23T06:40:06,2025-01-23T18:00:18,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999",0,3,0,1,0,6886,6730,7568.833333,657.1396392,0,0.0,False,False,True,23,2025,3,0,No Rain,Partly Cloudy,2025-01-23,6886.0,6792.967741935484,6877.875,6709.1547619047615,6886.0,6782.0,75.36,75.69935483870968,0.3006451612903191,93.0322580645161,0,0,0,1,0,0.0756674770130894,6886,76.0
6886,6886,6892,7085,2025-01-23,kurnool,90.2,67.6,78.0,88.7,67.6,78.0,60.8,58.0,0.0,0,0.0,unknown,0,0,15.9,7.8,121.4,1011.5,12.0,11.6,244.9,21.2,9,10,2025-01-23T06:48:58,2025-01-23T18:10:35,0.8,Clear,Clear conditions throughout the day.,clear-day,"43212099999,remote,43213099999",0,3,0,1,0,6886,6748,7570.25,663.7891873,0,0.0,False,False,True,23,2025,3,0,No Rain,Clear,2025-01-23,6886.0,6792.967741935484,6877.541666666667,6708.708333333333,6886.0,6894.0,75.36,75.69935483870968,2.300645161290319,93.0322580645161,0,0,0,1,0,0.5515662717422705,6886,78.0
6886,6886,6892,7085,2025-01-23,vijayawada,84.6,69.5,75.6,86.4,69.5,76.1,67.0,76.7,0.0,0,0.0,unknown,0,0,14.1,6.5,103.1,1012.4,34.8,6.0,218.7,18.9,8,10,2025-01-23T06:39:41,2025-01-23T17:59:13,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999",0,3,0,1,0,6886,6723,7568.583333,649.551194,0,0.0,False,False,True,23,2025,3,0,No Rain,Partly Cloudy,2025-01-23,6886.0,6792.967741935484,6873.541666666667,6709.601190476191,6886.0,6782.0,75.36,75.69935483870968,-0.0993548387096865,93.0322580645161,0,0,0,1,0,0.7478481652311649,6886,75.6
6886,6886,6892,7085,2025-01-23,Rajahmundry,88.2,65.6,74.9,90.5,65.6,75.6,66.5,77.8,0.0,0,0.0,unknown,0,0,13.2,5.4,96.9,1013.1,32.6,11.4,224.5,19.4,8,10,2025-01-23T06:35:48,2025-01-23T17:53:55,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43187099999,43189099999,remote",0,3,0,1,0,8569,6796,7584.666667,635.6172625,-1683,-0.196405648,False,False,True,23,2025,3,0,No Rain,Partly Cloudy,2025-01-23,6886.0,6792.967741935484,6864.875,6709.339285714285,6803.0,6782.0,75.36,75.69935483870968,-0.7993548387096752,93.0322580645161,0,0,0,1,0,0.7185659712860593,6886,74.9
6886,6886,6892,7085,2025-01-23,Vishakapatnam ,84.3,62.7,72.3,85.8,62.7,72.8,66.4,83.7,0.0,0,0.0,unknown,0,0,13.6,10.3,117.6,1013.1,30.7,5.1,223.4,19.2,8,10,2025-01-23T06:31:00,2025-01-23T17:46:52,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43149099999,43150099999,remote",0,3,0,1,0,6886,6775,7573.666667,643.0351941,0,0.0,False,False,True,23,2025,3,0,No Rain,Partly Cloudy,2025-01-23,6886.0,6792.967741935484,6869.208333333333,6709.470238095239,6886.0,6782.0,75.36,75.69935483870968,-3.399354838709684,93.0322580645161,0,0,0,1,0,0.2541146115620982,6886,72.3
6889,6889,6886,7062,2025-01-24,vijayawada,84.3,67.4,75.4,87.4,67.4,76.1,67.8,79.4,0.0,0,0.0,unknown,0,0,15.4,6.9,112.5,1011.8,11.3,4.4,233.9,20.2,8,10,2025-01-24T06:39:37,2025-01-24T17:59:47,0.83,Clear,Clear conditions throughout the day.,clear-day,"VOBZ,43185099999,43220099999,43182099999,remote,43181099999",0,4,0,1,0,6770,11293,7579.833333,848.9841404,119,0.017577548,False,False,True,24,2025,4,0,No Rain,Clear,2025-01-24,6889.0,6792.967741935484,6877.333333333333,6708.2797619047615,6886.0,6894.0,75.2,75.69935483870968,-0.2993548387096751,96.0322580645161,0,0,0,1,0,0.253468452777745,6889,75.4
6889,6889,6886,7062,2025-01-24,Vishakapatnam ,82.5,60.9,72.0,85.3,60.9,72.4,67.2,86.8,0.0,0,0.0,unknown,0,0,15.4,12.8,197.1,1012.5,52.3,2.3,229.4,19.8,8,10,2025-01-24T06:30:54,2025-01-24T17:47:27,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43149099999,43150099999,remote",0,4,0,1,0,6889,12192,7564.75,847.1106219,0,0.0,False,False,True,24,2025,4,0,No Rain,Partly Cloudy,2025-01-24,6889.0,6792.967741935484,6877.125,6707.851190476191,6889.0,6894.0,75.2,75.69935483870968,-3.699354838709681,96.0322580645161,0,0,0,1,0,-0.3837701569529478,6889,72.0
6889,6889,6886,7062,2025-01-24,kurnool,92.6,67.6,78.4,90.3,67.6,77.8,60.9,60.4,0.0,0,0.0,unknown,0,0,17.2,7.4,126.4,1011.3,33.8,11.8,245.2,21.3,9,10,2025-01-24T06:48:55,2025-01-24T18:11:08,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43212099999,remote,43213099999",0,4,0,1,0,6889,11361,7555.333333,834.8318194,0,0.0,False,False,True,24,2025,4,0,No Rain,Partly Cloudy,2025-01-24,6889.0,6792.967741935484,6876.916666666667,6707.422619047619,6889.0,6894.0,75.2,75.69935483870968,2.700645161290325,96.0322580645161,0,0,0,1,0,0.0143471507914615,6889,78.4
6889,6889,6886,7062,2025-01-24,Rajahmundry,88.3,65.0,74.6,89.0,65.0,75.1,66.4,78.9,0.0,0,0.0,unknown,0,0,14.8,6.3,120.0,1012.6,33.8,11.8,223.1,19.2,8,10,2025-01-24T06:35:43,2025-01-24T17:54:30,0.83,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"43187099999,43189099999,remote",0,4,0,1,0,6889,12258,7408.25,852.733175,0,0.0,False,False,True,24,2025,4,0,No Rain,Partly Cloudy,2025-01-24,6889.0,6792.967741935484,6876.708333333333,6707.011904761905,6889.0,6894.0,75.2,75.69935483870968,-1.0993548387096863,96.0322580645161,0,0,0,1,0,0.2059130662232832,6889,74.6
6889,6889,6886,7062,2025-01-24,Guntur,85.3,67.4,75.6,87.6,67.4,76.3,67.9,79.3,0.0,0,0.0,unknown,0,0,14.3,6.9,114.9,1011.8,12.3,4.5,231.8,20.0,8,10,2025-01-24T06:40:03,2025-01-24T18:00:52,0.83,Clear,Clear conditions throughout the day.,clear-day,"VOBZ,43185099999,43220099999,43182099999,remote,43181099999",0,4,0,1,0,6889,11304,7264.166667,830.6731163,0,0.0,False,False,True,24,2025,4,0,No Rain,Clear,2025-01-24,6889.0,6792.967741935484,6877.666666666667,6706.601190476191,6889.0,6866.0,75.2,75.69935483870968,-0.0993548387096865,96.0322580645161,0,0,0,1,0,0.3609063408189921,6889,75.6
7009,7009,6936,6867,2025-01-25,Guntur,86.0,66.2,75.5,87.8,66.2,76.1,65.4,73.3,0.0,0,0.0,unknown,0,0,10.7,6.9,139.4,1012.4,14.1,4.7,231.6,19.9,8,10,2025-01-25T06:39:58,2025-01-25T18:01:25,0.86,Clear,Clear conditions throughout the day.,clear-day,"VOBZ,43185099999,43220099999,43182099999,43181099999,remote",0,5,1,1,0,8567,12190,7899.666667,857.8550338,-1558,-0.181860628,False,False,True,25,2025,5,0,No Rain,Clear,2025-01-25,7009.0,6792.967741935484,6883.625,6706.9047619047615,6889.0,6866.0,75.67999999999999,75.69935483870968,-0.1993548387096808,216.0322580645161,0,0,0,1,0,0.147783295832602,7009,75.5
7009,7009,6936,6867,2025-01-25,Rajahmundry,89.5,66.3,75.4,91.2,66.3,76.2,66.4,76.2,0.0,0,0.0,unknown,0,0,11.9,5.8,194.6,1013.0,57.9,11.2,227.7,19.7,8,10,2025-01-25T06:35:37,2025-01-25T17:55:04,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43187099999,43189099999,remote",0,5,1,1,0,7009,10833,7737.166667,882.1992898,0,0.0,False,False,True,25,2025,5,0,No Rain,Partly Cloudy,2025-01-25,7009.0,6792.967741935484,6889.583333333333,6707.208333333333,7009.0,6866.0,75.67999999999999,75.69935483870968,-0.2993548387096751,216.0322580645161,0,0,0,1,0,0.0649975821340811,7009,75.4
7009,7009,6936,6867,2025-01-25,vijayawada,86.0,66.2,75.4,87.2,66.2,75.9,65.1,72.9,0.0,0,0.0,unknown,0,0,11.0,6.9,140.8,1012.4,14.0,4.6,227.9,19.7,8,10,2025-01-25T06:39:32,2025-01-25T18:00:20,0.86,Clear,Clear conditions throughout the day.,clear-day,"VOBZ,43185099999,43220099999,43182099999,43181099999,remote",0,5,1,1,0,7009,12302,7726.166667,869.1697927,0,0.0,False,False,True,25,2025,5,0,No Rain,Clear,2025-01-25,7009.0,6792.967741935484,6895.541666666667,6707.511904761905,7009.0,6866.0,75.67999999999999,75.69935483870968,-0.2993548387096751,216.0322580645161,0,0,0,1,0,0.0806947883487361,7009,75.4
7009,7009,6936,6867,2025-01-25,kurnool,92.9,66.3,77.8,88.6,66.3,77.0,57.7,57.4,0.0,0,0.0,unknown,0,0,16.1,6.3,115.5,1012.3,36.4,11.8,251.9,21.9,9,10,2025-01-25T06:48:50,2025-01-25T18:11:41,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43212099999,remote,43213099999",0,5,1,1,0,7009,10845,7571.916667,887.7682163,0,0.0,False,False,True,25,2025,5,0,No Rain,Partly Cloudy,2025-01-25,7009.0,6792.967741935484,6901.5,6709.25,7009.0,6866.0,75.67999999999999,75.69935483870968,2.1006451612903163,216.0322580645161,0,0,0,1,0,-0.0660887317634873,7009,77.8
7009,7009,6936,6867,2025-01-25,Vishakapatnam ,84.3,64.5,74.3,87.6,64.5,75.1,68.4,83.8,0.0,0,0.0,unknown,0,0,15.2,9.2,243.2,1012.7,46.0,2.0,226.5,19.5,8,10,2025-01-25T06:30:48,2025-01-25T17:48:02,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43149099999,43150099999,remote",0,5,1,1,0,7009,11880,7568.583333,864.0569113,0,0.0,False,False,True,25,2025,5,0,No Rain,Partly Cloudy,2025-01-25,7009.0,6792.967741935484,6904.291666666667,6710.988095238095,7009.0,6942.0,75.67999999999999,75.69935483870968,-1.3993548387096837,216.0322580645161,0,0,0,1,0,0.2519834493374099,7009,74.3
7031,7031,6909,7035,2025-01-26,Guntur,91.5,66.2,76.5,94.7,66.2,77.7,67.4,75.6,0.0,0,0.0,unknown,0,0,15.9,7.4,146.0,1011.9,19.1,6.1,239.2,20.6,8,10,2025-01-26T06:39:52,2025-01-26T18:01:58,0.9,Clear,Clear conditions throughout the day.,clear-day,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999",0,6,1,1,0,7031,10735,7621.666667,850.0732439,0,0.0,False,False,True,26,2025,6,0,No Rain,Clear,2025-01-26,7031.0,6792.967741935484,6928.625,6718.833333333333,7031.0,6803.0,76.32000000000001,75.69935483870968,0.8006451612903192,238.0322580645161,0,0,0,1,0,0.121927728248762,7031,76.5
7031,7031,6909,7035,2025-01-26,Rajahmundry,89.0,68.4,76.3,91.9,68.4,77.3,67.4,76.5,0.0,0,0.0,unknown,0,0,15.9,8.3,108.1,1012.6,21.2,11.2,228.9,19.7,8,10,2025-01-26T06:35:30,2025-01-26T17:55:37,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43187099999,43189099999,remote",0,6,1,1,0,7031,12276,7751.75,835.0658223,0,0.0,False,False,True,26,2025,6,0,No Rain,Partly Cloudy,2025-01-26,7031.0,6792.967741935484,6919.125,6717.714285714285,7031.0,6942.0,76.32000000000001,75.69935483870968,0.6006451612903163,238.0322580645161,0,0,0,1,0,0.3174548865935584,7031,76.3
7031,7031,6909,7035,2025-01-26,vijayawada,92.2,66.2,76.7,93.4,66.2,77.8,66.8,73.5,0.0,0,0.0,unknown,0,0,18.6,7.8,135.4,1011.9,17.9,6.0,237.3,20.5,8,10,2025-01-26T06:39:26,2025-01-26T18:00:54,0.9,Clear,Clear conditions throughout the day.,clear-day,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999",0,6,1,1,0,7031,11069,7751.25,842.5032308,0,0.0,False,False,True,26,2025,6,0,No Rain,Clear,2025-01-26,7031.0,6792.967741935484,6915.416666666667,6716.595238095239,7031.0,6942.0,76.32000000000001,75.69935483870968,1.000645161290322,238.0322580645161,0,0,0,1,0,0.3666991732116619,7031,76.7
7031,7031,6909,7035,2025-01-26,Vishakapatnam ,83.0,64.5,74.0,86.3,64.5,74.6,68.8,85.7,0.0,0,0.0,unknown,0,0,16.6,10.3,91.5,1012.6,40.4,1.8,219.5,18.9,8,10,2025-01-26T06:30:40,2025-01-26T17:48:37,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"4,31,49,09,99,99,43,15,00,00,000",0,6,1,1,0,8493,12451,7821.416667,847.5718729,-1462,-0.172141764,False,False,True,26,2025,6,0,No Rain,Partly Cloudy,2025-01-26,7031.0,6792.967741935484,6908.0,6712.857142857143,7009.0,6942.0,76.32000000000001,75.69935483870968,-1.6993548387096808,238.0322580645161,0,0,0,1,0,0.0163179260483923,7031,74.0
7031,7031,6909,7035,2025-01-26,kurnool,93.8,65.9,78.1,91.2,65.9,77.5,57.0,51.9,0.0,0,0.0,unknown,0,0,15.0,5.8,110.7,1011.6,29.3,11.2,251.2,21.6,9,10,2025-01-26T06:48:45,2025-01-26T18:12:13,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43212099999,remote,43213099999",0,6,1,1,0,8493,11290,7891.916667,822.0578764,-1462,-0.172141764,False,False,True,26,2025,6,0,No Rain,Partly Cloudy,2025-01-26,7031.0,6792.967741935484,6911.708333333333,6714.726190476191,7031.0,6942.0,76.32000000000001,75.69935483870968,2.400645161290313,238.0322580645161,0,0,0,1,0,0.0834430986918024,7031,78.1
6859,6859,6981,7106,2025-01-27,Vishakapatnam ,82.6,66.3,75.2,86.8,66.3,76.1,69.8,85.0,0.0,0,0.0,unknown,0,0,19.7,11.4,194.6,1011.4,41.3,3.8,201.4,17.3,8,10,2025-01-27T06:30:31,2025-01-27T17:49:11,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43149099999,43150099999,remote",0,0,0,1,0,8229,12202,7784.75,706.9685014,-1370,-0.166484384,False,False,True,27,2025,0,0,No Rain,Partly Cloudy,2025-01-27,6859.0,6792.967741935484,6930.958333333333,6718.928571428572,7031.0,6803.0,77.02000000000001,75.69935483870968,-0.499354838709678,66.0322580645161,0,0,0,1,0,0.2684508270512352,6859,75.2
6859,6859,6981,7106,2025-01-27,kurnool,91.7,68.3,79.0,89.0,68.3,78.4,58.2,52.3,0.0,0,0.0,unknown,0,0,14.1,5.6,107.8,1010.8,38.2,11.3,248.1,21.4,9,10,2025-01-27T06:48:38,2025-01-27T18:12:44,0.93,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"43212099999,remote,43213099999",0,0,0,1,0,8229,10889,7653.5,701.6856258,-1370,-0.166484384,False,False,True,27,2025,0,0,No Rain,Partly Cloudy,2025-01-27,6859.0,6792.967741935484,6933.291666666667,6719.023809523809,6859.0,6803.0,77.02000000000001,75.69935483870968,3.300645161290319,66.0322580645161,0,0,0,1,0,-0.2273366604548373,6859,79.0
6859,6859,6981,7106,2025-01-27,vijayawada,86.4,68.0,77.0,89.6,68.0,78.3,68.0,75.3,0.0,0,0.0,unknown,0,0,17.2,6.9,154.7,1010.9,29.8,5.9,231.0,19.9,8,10,2025-01-27T06:39:18,2025-01-27T18:01:26,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999",0,0,0,1,0,6859,12065,7649.833333,717.8303953,0,0.0,False,False,True,27,2025,0,0,No Rain,Partly Cloudy,2025-01-27,6859.0,6792.967741935484,6935.625,6719.119047619048,6859.0,6803.0,77.02000000000001,75.69935483870968,1.3006451612903192,66.0322580645161,0,0,0,1,0,-0.2514812046215202,6859,77.0
6859,6859,6981,7106,2025-01-27,Rajahmundry,88.8,69.3,76.9,91.1,69.3,78.0,68.3,76.9,0.0,0,0.0,unknown,0,0,18.1,8.5,157.3,1011.5,46.4,11.8,227.8,19.5,8,10,2025-01-27T06:35:22,2025-01-27T17:56:11,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43187099999,43189099999,remote",0,0,0,1,0,6859,10515,7651.916667,713.0691764,0,0.0,False,False,True,27,2025,0,0,No Rain,Partly Cloudy,2025-01-27,6859.0,6792.967741935484,6937.958333333333,6720.636904761905,6859.0,6803.0,77.02000000000001,75.69935483870968,1.2006451612903248,66.0322580645161,0,0,0,1,0,-0.2413801595049935,6859,76.9
6859,6859,6981,7106,2025-01-27,Guntur,86.5,68.0,77.0,90.2,68.0,78.3,68.2,76.0,0.0,0,0.0,unknown,0,0,15.7,6.9,160.6,1010.9,32.6,5.9,233.8,20.2,8,10,2025-01-27T06:39:44,2025-01-27T18:02:30,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999",0,0,0,1,0,6859,11746,7533.916667,725.3835517,0,0.0,False,False,True,27,2025,0,0,No Rain,Partly Cloudy,2025-01-27,6859.0,6792.967741935484,6936.833333333333,6722.1547619047615,6859.0,6886.0,77.02000000000001,75.69935483870968,1.3006451612903192,66.0322580645161,0,0,0,1,0,-0.2812125845947558,6859,77.0
7081,7081,6981,7050,2025-01-28,vijayawada,87.5,69.5,77.8,95.2,69.5,79.6,69.5,77.1,0.0,0,0.0,unknown,0,0,16.1,7.4,154.7,1011.4,20.6,6.3,227.3,19.6,8,10,2025-01-28T06:39:09,2025-01-28T18:01:58,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999",0,1,0,1,0,6972,12394,7715.916667,743.3692382,109,0.015633964,False,False,True,28,2025,1,0,No Rain,Partly Cloudy,2025-01-28,7081.0,6792.967741935484,6944.958333333333,6724.994047619048,6859.0,6886.0,77.66,75.69935483870968,2.1006451612903163,288.0322580645161,0,0,0,1,0,0.3656179514920827,7081,77.8
7081,7081,6981,7050,2025-01-28,Guntur,88.0,69.7,77.9,95.2,69.7,79.8,69.8,77.4,0.0,0,0.0,unknown,0,0,15.4,6.9,159.9,1011.4,25.7,6.5,226.3,19.7,8,10,2025-01-28T06:39:36,2025-01-28T18:03:02,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999",0,1,0,1,0,8412,11409,7853.583333,735.1643302,-1331,-0.158226343,False,False,True,28,2025,1,0,No Rain,Partly Cloudy,2025-01-28,7081.0,6792.967741935484,6953.083333333333,6727.833333333333,7081.0,6886.0,77.66,75.69935483870968,2.200645161290325,288.0322580645161,0,0,0,1,0,0.3456533524041338,7081,77.9
7081,7081,6981,7050,2025-01-28,Rajahmundry,89.0,68.8,77.6,90.7,68.8,78.6,68.0,74.5,0.0,0,0.0,unknown,0,0,16.1,7.8,141.1,1012.0,28.3,11.3,226.8,19.5,8,10,2025-01-28T06:35:13,2025-01-28T17:56:43,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43187099999,43189099999,remote",0,1,0,1,0,8412,11267,7843.666667,734.4757176,-1331,-0.158226343,False,False,True,28,2025,1,0,No Rain,Partly Cloudy,2025-01-28,7081.0,6792.967741935484,6961.208333333333,6730.672619047619,7081.0,6886.0,77.66,75.69935483870968,1.9006451612903128,288.0322580645161,0,0,0,1,0,0.2102187412956346,7081,77.6
7081,7081,6981,7050,2025-01-28,Vishakapatnam ,84.3,68.1,76.5,86.9,68.1,77.3,69.9,82.3,0.0,0,0.0,unknown,0,0,18.3,11.4,198.3,1012.1,49.3,1.6,211.3,18.0,8,10,2025-01-28T06:30:20,2025-01-28T17:49:45,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"4,31,49,09,99,99,43,15,00,00,000",0,1,0,1,0,7081,11843,7730.25,722.8163667,0,0.0,False,False,True,28,2025,1,0,No Rain,Partly Cloudy,2025-01-28,7081.0,6792.967741935484,6969.333333333333,6734.422619047619,7081.0,6886.0,77.66,75.69935483870968,0.8006451612903192,288.0322580645161,0,0,0,1,0,0.4915960401225415,7081,76.5
7081,7081,6981,7050,2025-01-28,kurnool,92.0,67.4,78.5,89.6,67.4,77.9,57.7,52.0,0.0,0,0.0,unknown,0,0,16.1,6.3,125.6,1011.0,20.4,11.2,250.2,21.6,9,10,2025-01-28T06:48:30,2025-01-28T18:13:16,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43212099999,remote,43213099999",0,1,0,1,0,7081,10991,7732.583333,736.5874851,0,0.0,False,False,True,28,2025,1,0,No Rain,Partly Cloudy,2025-01-28,7081.0,6792.967741935484,6977.333333333333,6738.172619047619,7081.0,6889.0,77.66,75.69935483870968,2.800645161290319,288.0322580645161,0,0,0,1,0,0.5020458146413518,7081,78.5
7181,7181,7081,7196,2025-01-29,kurnool,91.7,68.3,78.4,88.9,68.3,77.9,59.2,56.0,0.0,0,0.0,unknown,0,0,17.9,7.2,116.8,1012.6,32.9,11.2,249.9,21.6,9,10,2025-01-29T06:48:21,2025-01-29T18:13:46,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43212099999,remote,43213099999",0,2,0,1,0,7181,11650,7584.833333,723.6109332,0,0.0,False,False,True,29,2025,2,0,No Rain,Partly Cloudy,2025-01-29,7181.0,6792.967741935484,7026.0,6754.934523809524,7181.0,6889.0,77.32000000000001,75.69935483870968,2.700645161290325,388.0322580645161,0,0,0,1,0,0.5259792450719015,7181,78.4
7181,7181,7081,7196,2025-01-29,vijayawada,87.0,68.3,76.7,89.2,68.3,77.5,67.4,74.6,0.0,0,0.0,unknown,0,0,17.0,7.4,122.4,1013.3,19.1,5.3,231.5,20.0,8,10,2025-01-29T06:39:00,2025-01-29T18:02:30,0.0,Clear,Clear conditions throughout the day.,clear-day,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999",0,2,0,1,0,7181,12204,7592.0,739.9444309,0,0.0,False,False,True,29,2025,2,0,No Rain,Clear,2025-01-29,7181.0,6792.967741935484,7013.833333333333,6751.208333333333,7181.0,6889.0,77.32000000000001,75.69935483870968,1.000645161290322,388.0322580645161,0,0,0,1,0,-0.0693485471023439,7181,76.7
7181,7181,7081,7196,2025-01-29,Vishakapatnam ,84.3,71.7,77.2,87.0,71.7,78.2,70.5,81.6,0.0,0,0.0,unknown,0,0,16.8,10.3,146.6,1014.0,42.9,1.9,181.7,15.6,7,10,2025-01-29T06:30:09,2025-01-29T17:50:18,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"4,31,49,09,99,99,43,15,00,00,000",0,2,0,1,0,7181,12200,7586.666667,701.3156993,0,0.0,False,False,True,29,2025,2,0,No Rain,Partly Cloudy,2025-01-29,7181.0,6792.967741935484,7033.166666666667,6758.660714285715,7181.0,7009.0,77.32000000000001,75.69935483870968,1.500645161290322,388.0322580645161,0,0,0,1,0,-0.1305133919995892,7181,77.2
7181,7181,7081,7196,2025-01-29,Guntur,86.6,68.8,76.9,88.7,68.8,77.8,67.5,74.5,0.0,0,0.0,unknown,0,0,16.3,6.9,124.0,1013.2,19.1,5.4,237.5,20.5,8,10,2025-01-29T06:39:26,2025-01-29T18:03:33,0.0,Clear,Clear conditions throughout the day.,clear-day,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999",0,2,0,1,0,7066,12194,7845.25,726.1798383,115,0.01627512,False,False,True,29,2025,2,0,No Rain,Clear,2025-01-29,7181.0,6792.967741935484,6989.5,6742.517857142857,7081.0,6889.0,77.32000000000001,75.69935483870968,1.2006451612903248,388.0322580645161,0,0,0,1,0,-0.1559023911172705,7181,76.9
7181,7181,7081,7196,2025-01-29,Rajahmundry,87.7,71.1,77.4,89.0,71.1,78.2,68.0,75.0,0.0,0,0.0,unknown,0,0,13.6,7.2,103.7,1014.2,31.8,11.4,196.1,16.9,8,10,2025-01-29T06:35:02,2025-01-29T17:57:16,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43187099999,43189099999,remote",0,2,0,1,0,7181,3250,7713.333333,722.1376166,0,0.0,False,False,True,29,2025,2,0,No Rain,Partly Cloudy,2025-01-29,7181.0,6792.967741935484,7001.666666666667,6746.863095238095,7181.0,6889.0,77.32000000000001,75.69935483870968,1.7006451612903248,388.0322580645161,0,0,0,1,0,-0.1104481560789527,7181,77.4
7101,7101,7131,7320,2025-01-30,kurnool,92.6,67.4,77.6,88.5,67.4,76.9,57.1,54.1,0.0,0,0.0,unknown,0,0,16.3,7.2,136.4,1011.8,27.1,11.8,256.6,22.1,9,10,2025-01-30T06:48:11,2025-01-30T18:14:17,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43212099999,remote,43213099999",0,3,0,1,0,6996,7181,7397.166667,499.6118475,105,0.015008576,False,False,True,30,2025,3,0,No Rain,Partly Cloudy,2025-01-30,7101.0,6792.967741935484,7037.0,6761.910714285715,7181.0,7009.0,77.02000000000001,75.69935483870968,1.9006451612903128,308.0322580645161,0,0,0,1,0,-0.5553334158415092,7101,77.6
7101,7101,7131,7320,2025-01-30,Guntur,89.3,69.8,77.1,90.4,69.8,77.7,66.5,71.6,0.0,0,0.0,unknown,0,0,13.9,6.9,148.2,1011.8,33.4,6.3,232.6,20.0,8,10,2025-01-30T06:39:16,2025-01-30T18:04:04,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999",0,3,0,1,0,7101,7259,7326.166667,508.5128199,0,0.0,False,False,True,30,2025,3,0,No Rain,Partly Cloudy,2025-01-30,7101.0,6792.967741935484,7040.833333333333,6765.160714285715,7101.0,7009.0,77.02000000000001,75.69935483870968,1.4006451612903137,308.0322580645161,0,0,0,1,0,-0.0261911360840902,7101,77.1
